tanggal,suhu_rata,kelembapan,curah_hujan,lama_penyinaran,angin,stasiun
02-07-2020,27.7,83.0,0.0,7.9,2.0,96741
03-07-2020,28.6,76.0,56.0,1.7,2.0,96741
05-07-2020,28.8,70.0,0.0,2.6,3.0,96741
07-07-2020,28.4,79.0,2.7,8.9,2.0,96741
08-07-2020,29.3,75.0,0.0,8.7,2.0,96741
10-07-2020,28.2,78.0,1.5,3.6,2.0,96741
11-07-2020,28.4,82.0,20.6,0.0,3.0,96741
13-07-2020,29.4,72.0,0.0,9.5,2.0,96741
14-07-2020,28.8,80.0,2.5,3.1,3.0,96741
15-07-2020,26.9,83.0,15.2,5.8,4.0,96741
19-07-2020,29.0,76.0,0.0,7.5,2.0,96741
21-07-2020,29.2,77.0,0.0,8.7,2.0,96741
22-07-2020,29.3,76.0,1.4,8.9,2.0,96741
25-07-2020,29.0,68.0,0.0,9.2,3.0,96741
27-07-2020,28.2,69.0,0.0,8.8,2.0,96741
31-07-2020,28.0,61.0,0.0,7.2,2.0,96741
04-08-2020,29.7,71.0,0.0,8.4,3.0,96741
05-08-2020,28.1,79.0,0.0,2.5,2.0,96741
06-08-2020,29.3,75.0,0.0,8.3,2.0,96741
09-08-2020,28.4,82.0,1.6,5.1,3.0,96741
11-08-2020,29.9,74.0,0.0,9.6,2.0,96741
14-08-2020,27.9,80.0,73.5,3.6,2.0,96741
16-08-2020,29.0,78.0,0.0,8.8,2.0,96741
17-08-2020,29.8,72.0,0.3,9.6,2.0,96741
18-08-2020,28.5,78.0,2.5,9.0,2.0,96741
19-08-2020,29.1,75.0,0.0,7.5,4.0,96741
20-08-2020,29.2,76.0,0.0,9.7,4.0,96741
21-08-2020,29.0,71.0,0.0,8.7,4.0,96741
24-08-2020,29.6,68.0,0.0,7.5,3.0,96741
25-08-2020,29.4,73.0,0.0,6.3,4.0,96741
26-08-2020,28.9,68.0,0.0,10.1,3.0,96741
28-08-2020,29.5,68.0,0.0,6.9,3.0,96741
02-09-2020,29.5,70.0,0.0,7.3,2.0,96741
03-09-2020,28.5,78.0,6.0,8.9,2.0,96741
04-09-2020,29.9,74.0,0.0,2.5,3.0,96741
05-09-2020,29.9,78.0,0.0,10.0,2.0,96741
08-09-2020,30.0,67.0,0.0,10.3,3.0,96741
10-09-2020,29.9,72.0,0.0,7.7,2.0,96741
11-09-2020,29.4,76.0,0.0,5.7,2.0,96741
14-09-2020,29.2,74.0,0.0,8.7,3.0,96741
28-09-2020,29.5,72.0,0.0,6.0,3.0,96741
29-09-2020,29.2,70.0,0.0,7.5,2.0,96741
30-09-2020,29.8,70.0,0.0,7.8,3.0,96741
02-10-2020,29.8,74.0,0.0,10.0,2.0,96741
04-10-2020,28.7,77.0,7.6,2.4,3.0,96741
05-10-2020,28.9,69.0,8.0,6.7,2.0,96741
06-10-2020,29.1,68.0,0.0,9.7,2.0,96741
08-10-2020,29.3,73.0,0.0,10.0,2.0,96741
09-10-2020,28.6,78.0,8.7,5.0,2.0,96741
11-10-2020,28.9,79.0,5.6,1.2,2.0,96741
13-10-2020,29.9,72.0,0.0,6.7,2.0,96741
16-10-2020,28.3,80.0,0.0,5.1,2.0,96741
17-10-2020,28.8,80.0,58.1,5.0,2.0,96741
19-10-2020,28.8,79.0,0.0,8.1,2.0,96741
21-10-2020,27.6,84.0,2.7,8.2,2.0,96741
22-10-2020,28.9,77.0,3.6,5.2,4.0,96741
23-10-2020,30.0,70.0,0.0,6.2,3.0,96741
24-10-2020,29.3,75.0,0.0,4.7,2.0,96741
25-10-2020,28.9,77.0,0.2,9.7,2.0,96741
27-10-2020,27.2,82.0,2.4,5.4,2.0,96741
28-10-2020,28.7,80.0,1.4,0.6,2.0,96741
29-10-2020,29.6,77.0,0.0,10.0,3.0,96741
30-10-2020,29.4,78.0,0.0,8.2,3.0,96741
01-11-2020,27.9,82.0,3.4,5.9,4.0,96741
02-11-2020,28.7,76.0,3.4,4.3,3.0,96741
03-11-2020,29.1,77.0,0.0,2.6,2.0,96741
05-11-2020,27.6,83.0,0.5,4.8,2.0,96741
06-11-2020,27.6,86.0,7.4,0.3,3.0,96741
07-11-2020,28.8,81.0,0.0,2.6,2.0,96741
09-11-2020,28.9,74.0,6.0,7.9,2.0,96741
10-11-2020,29.5,79.0,0.0,10.3,2.0,96741
11-11-2020,29.7,74.0,0.0,8.0,2.0,96741
15-11-2020,30.2,73.0,4.1,8.7,4.0,96741
16-11-2020,29.9,74.0,0.0,8.5,3.0,96741
17-11-2020,29.6,78.0,0.0,6.8,3.0,96741
18-11-2020,29.2,78.0,0.5,7.2,2.0,96741
20-11-2020,29.2,82.0,2.5,9.5,2.0,96741
22-11-2020,29.1,80.0,0.0,8.1,2.0,96741
23-11-2020,28.0,83.0,8.0,4.1,3.0,96741
24-11-2020,27.6,82.0,0.8,0.0,2.0,96741
25-11-2020,28.0,82.0,59.3,3.6,2.0,96741
26-11-2020,28.6,81.0,11.9,5.2,3.0,96741
27-11-2020,29.0,78.0,0.0,6.6,2.0,96741
28-11-2020,28.4,80.0,4.6,5.1,2.0,96741
29-11-2020,28.4,78.0,1.2,3.1,6.0,96741
30-11-2020,27.6,81.0,1.0,1.4,4.0,96741
02-12-2020,29.6,75.0,0.0,8.1,2.0,96741
03-12-2020,26.7,84.0,41.4,7.8,2.0,96741
04-12-2020,27.9,84.0,2.2,0.0,3.0,96741
05-12-2020,27.5,81.0,28.5,6.2,4.0,96741
06-12-2020,26.6,90.0,36.0,1.0,4.0,96741
07-12-2020,25.7,90.0,44.0,0.0,4.0,96741
08-12-2020,28.8,80.0,19.3,0.0,5.0,96741
09-12-2020,28.6,80.0,7.0,6.1,5.0,96741
10-12-2020,28.1,81.0,4.7,4.9,2.0,96741
12-12-2020,28.2,77.0,6.5,4.8,3.0,96741
13-12-2020,26.9,91.0,1.0,3.5,3.0,96741
14-12-2020,28.1,79.0,0.2,1.3,4.0,96741
15-12-2020,28.0,77.0,0.0,3.7,4.0,96741
16-12-2020,28.1,77.0,0.7,2.4,4.0,96741
17-12-2020,27.0,85.0,5.8,2.7,4.0,96741
18-12-2020,27.6,81.0,0.5,1.2,5.0,96741
19-12-2020,28.2,78.0,0.2,3.6,4.0,96741
20-12-2020,27.2,82.0,0.0,5.4,4.0,96741
21-12-2020,27.5,79.0,4.3,3.1,4.0,96741
22-12-2020,28.3,79.0,0.2,1.0,3.0,96741
23-12-2020,28.9,73.0,0.0,3.7,3.0,96741
26-12-2020,28.4,77.0,0.0,6.6,4.0,96741
28-12-2020,28.7,78.0,0.0,7.7,3.0,96741
29-12-2020,28.3,77.0,0.0,6.8,4.0,96741
31-12-2020,26.2,87.0,34.0,1.4,3.0,96741
01-01-2010,28.7,75.0,0.0,2.9,4.0,96745
02-01-2010,28.7,73.0,6.6,5.5,2.0,96745
03-01-2010,28.8,72.0,0.0,2.7,3.0,96745
04-01-2010,29.9,70.0,0.0,7.7,2.0,96745
05-01-2010,28.5,70.0,0.4,0.5,3.0,96745
06-01-2010,28.6,74.0,0.0,3.7,3.0,96745
07-01-2010,28.1,76.0,12.7,4.3,3.0,96745
08-01-2010,26.9,85.0,0.5,0.0,2.0,96745
09-01-2010,27.4,80.0,28.0,0.2,3.0,96745
10-01-2010,26.4,86.0,0.0,1.7,3.0,96745
11-01-2010,27.7,84.0,19.6,1.5,3.0,96745
12-01-2010,26.5,82.0,0.9,1.2,2.0,96745
13-01-2010,26.7,82.0,6.0,0.0,2.0,96745
14-01-2010,26.2,80.0,20.3,2.3,3.0,96745
15-01-2010,25.3,84.0,11.6,0.5,2.0,96745
16-01-2010,25.1,94.0,49.8,0.0,3.0,96745
17-01-2010,25.5,94.0,22.3,0.0,2.0,96745
18-01-2010,26.5,82.0,73.9,0.6,2.0,96745
19-01-2010,26.0,88.0,7.3,0.0,2.0,96745
20-01-2010,26.6,86.0,3.4,0.0,2.0,96745
21-01-2010,28.1,78.0,25.3,2.7,2.0,96745
23-01-2010,28.2,78.0,9.2,2.0,3.0,96745
24-01-2010,28.9,73.0,0.0,6.5,2.0,96745
25-01-2010,27.8,80.0,19.9,0.4,3.0,96745
26-01-2010,26.2,86.0,5.8,0.0,3.0,96745
27-01-2010,27.8,81.0,0.0,2.0,2.0,96745
28-01-2010,28.4,78.0,0.0,5.0,3.0,96745
29-01-2010,28.8,76.0,3.0,6.0,2.0,96745
30-01-2010,27.8,77.0,13.1,0.0,2.0,96745
31-01-2010,26.8,84.0,37.4,3.5,3.0,96745
01-02-2010,27.1,86.0,9.3,0.0,3.0,96745
02-02-2010,27.1,83.0,0.0,0.0,2.0,96745
03-02-2010,28.3,77.0,11.8,4.5,3.0,96745
04-02-2010,27.8,82.0,1.3,7.0,2.0,96745
05-02-2010,28.2,78.0,2.8,4.5,3.0,96745
06-02-2010,27.2,84.0,0.2,1.0,2.0,96745
07-02-2010,28.7,78.0,2.7,8.0,2.0,96745
08-02-2010,28.7,78.0,0.0,4.2,3.0,96745
09-02-2010,29.4,76.0,0.0,7.4,3.0,96745
10-02-2010,29.5,73.0,0.0,8.0,3.0,96745
11-02-2010,29.3,72.0,0.0,7.0,3.0,96745
12-02-2010,28.6,80.0,37.1,0.0,3.0,96745
13-02-2010,25.6,93.0,40.4,0.0,3.0,96745
14-02-2010,27.4,81.0,1.4,0.2,2.0,96745
15-02-2010,28.0,79.0,0.0,2.5,2.0,96745
17-02-2010,28.1,81.0,3.0,1.5,3.0,96745
20-02-2010,26.5,86.0,1.9,0.3,3.0,96745
21-02-2010,28.6,80.0,8.8,2.9,2.0,96745
22-02-2010,27.9,82.0,1.2,1.0,3.0,96745
23-02-2010,28.9,77.0,0.0,1.5,3.0,96745
01-03-2010,28.0,81.0,46.8,2.5,2.0,96745
02-03-2010,28.5,77.0,0.0,5.5,3.0,96745
03-03-2010,29.2,76.0,0.0,5.3,3.0,96745
04-03-2010,29.7,73.0,0.0,5.2,3.0,96745
06-03-2010,28.7,82.0,0.0,4.0,3.0,96745
07-03-2010,29.6,75.0,0.0,7.0,3.0,96745
09-03-2010,28.9,74.0,0.0,4.1,2.0,96745
11-03-2010,27.5,80.0,8.8,2.0,3.0,96745
12-03-2010,26.7,86.0,2.6,0.5,3.0,96745
13-03-2010,29.5,76.0,0.0,7.3,2.0,96745
14-03-2010,29.6,74.0,0.0,8.5,3.0,96745
16-03-2010,27.9,81.0,1.7,11.0,2.0,96745
17-03-2010,27.2,84.0,11.2,4.0,3.0,96745
18-03-2010,28.3,79.0,0.0,4.5,3.0,96745
19-03-2010,28.5,80.0,0.0,1.0,3.0,96745
20-03-2010,29.1,74.0,0.0,3.5,2.0,96745
22-03-2010,29.8,69.0,0.0,8.8,3.0,96745
23-03-2010,29.4,73.0,0.0,7.0,2.0,96745
24-03-2010,30.1,76.0,0.0,7.0,2.0,96745
25-03-2010,30.0,75.0,85.7,8.5,2.0,96745
26-03-2010,27.9,86.0,0.0,0.5,2.0,96745
27-03-2010,29.6,72.0,1.1,6.2,3.0,96745
29-03-2010,27.5,86.0,8.9,2.0,3.0,96745
31-03-2010,28.8,75.0,0.0,1.0,3.0,96745
01-04-2010,29.2,72.0,0.0,3.5,3.0,96745
02-04-2010,29.0,79.0,20.7,4.3,3.0,96745
03-04-2010,28.5,80.0,0.0,5.1,3.0,96745
04-04-2010,29.2,75.0,0.4,4.5,3.0,96745
05-04-2010,28.4,80.0,1.8,6.5,2.0,96745
06-04-2010,29.3,75.0,0.0,10.0,2.0,96745
07-04-2010,29.5,76.0,2.8,4.5,2.0,96745
08-04-2010,28.8,81.0,0.6,1.0,2.0,96745
09-04-2010,30.0,76.0,0.0,10.0,2.0,96745
10-04-2010,30.4,74.0,0.0,10.0,2.0,96745
11-04-2010,29.7,72.0,0.0,2.0,4.0,96745
12-04-2010,29.5,74.0,0.0,10.0,3.0,96745
13-04-2010,29.9,74.0,0.0,2.5,2.0,96745
15-04-2010,30.3,74.0,0.0,7.5,3.0,96745
17-04-2010,29.6,74.0,0.0,7.0,3.0,96745
18-04-2010,29.5,72.0,0.0,6.5,3.0,96745
19-04-2010,30.0,67.0,0.0,6.5,4.0,96745
20-04-2010,30.1,68.0,0.0,9.5,2.0,96745
21-04-2010,30.6,69.0,0.0,7.1,3.0,96745
22-04-2010,29.9,72.0,0.0,2.5,3.0,96745
23-04-2010,29.8,73.0,0.0,4.0,3.0,96745
24-04-2010,30.1,71.0,0.0,6.0,3.0,96745
25-04-2010,30.2,74.0,0.0,2.0,3.0,96745
26-04-2010,30.7,70.0,0.0,5.3,2.0,96745
27-04-2010,30.5,72.0,0.0,8.5,3.0,96745
28-04-2010,29.8,70.0,0.0,7.0,3.0,96745
30-04-2010,30.6,72.0,0.0,9.0,3.0,96745
01-05-2010,30.6,72.0,0.0,6.5,3.0,96745
02-05-2010,30.5,74.0,0.0,4.4,3.0,96745
03-05-2010,30.8,70.0,0.0,9.6,3.0,96745
04-05-2010,29.1,77.0,0.0,9.0,3.0,96745
05-05-2010,29.1,76.0,0.0,1.0,3.0,96745
06-05-2010,29.7,72.0,0.0,3.0,3.0,96745
07-05-2010,30.0,74.0,0.3,5.5,3.0,96745
08-05-2010,28.6,84.0,1.8,1.4,3.0,96745
09-05-2010,30.3,74.0,0.0,4.6,3.0,96745
10-05-2010,28.4,80.0,10.7,0.0,2.0,96745
11-05-2010,28.6,80.0,4.0,2.0,2.0,96745
12-05-2010,28.9,77.0,0.0,3.0,3.0,96745
13-05-2010,28.1,84.0,12.5,1.0,3.0,96745
14-05-2010,28.4,85.0,0.8,0.0,3.0,96745
15-05-2010,29.8,73.0,0.0,10.0,2.0,96745
16-05-2010,27.2,88.0,7.6,0.0,3.0,96745
18-05-2010,30.0,74.0,0.0,8.0,3.0,96745
19-05-2010,30.4,75.0,0.7,4.5,3.0,96745
20-05-2010,28.8,81.0,2.2,3.1,3.0,96745
21-05-2010,29.2,72.0,0.0,8.0,2.0,96745
22-05-2010,29.6,76.0,20.6,8.0,2.0,96745
23-05-2010,29.3,79.0,3.4,1.5,2.0,96745
24-05-2010,27.9,75.0,1.0,5.3,2.0,96745
25-05-2010,29.1,80.0,21.0,7.3,2.0,96745
26-05-2010,28.8,78.0,0.9,4.1,3.0,96745
28-05-2010,29.2,77.0,0.0,5.5,3.0,96745
29-05-2010,30.0,74.0,0.0,7.5,3.0,96745
30-05-2010,30.8,72.0,0.0,7.0,3.0,96745
31-05-2010,30.1,71.0,0.2,3.7,3.0,96745
01-06-2010,29.2,78.0,43.8,6.0,3.0,96745
03-06-2010,30.1,76.0,0.0,6.0,3.0,96745
05-06-2010,27.8,86.0,16.9,1.5,2.0,96745
09-06-2010,28.3,76.0,0.0,4.0,2.0,96745
10-06-2010,28.6,78.0,0.0,0.3,3.0,96745
11-06-2010,29.7,76.0,0.0,5.0,3.0,96745
12-06-2010,29.4,76.0,2.0,2.0,2.0,96745
13-06-2010,28.7,77.0,0.0,6.0,3.0,96745
18-06-2010,28.2,79.0,9.0,1.5,2.0,96745
20-06-2010,28.2,78.0,0.4,4.0,3.0,96745
21-06-2010,29.4,75.0,0.0,6.0,3.0,96745
22-06-2010,29.3,70.0,0.0,5.0,2.0,96745
23-06-2010,28.7,69.0,5.4,4.0,3.0,96745
25-06-2010,27.2,84.0,0.3,0.3,2.0,96745
26-06-2010,28.7,78.0,0.5,4.0,2.0,96745
27-06-2010,29.1,74.0,0.0,6.0,2.0,96745
29-06-2010,28.0,80.0,2.4,4.5,3.0,96745
30-06-2010,28.4,77.0,0.0,2.7,3.0,96745
01-07-2010,29.0,76.0,0.0,4.0,3.0,96745
02-07-2010,29.0,76.0,0.0,5.5,2.0,96745
04-07-2010,28.3,77.0,0.0,2.5,2.0,96745
05-07-2010,28.6,77.0,0.0,1.5,3.0,96745
06-07-2010,29.3,78.0,0.0,5.0,3.0,96745
07-07-2010,27.1,88.0,34.0,1.0,3.0,96745
08-07-2010,27.3,84.0,28.7,1.0,3.0,96745
09-07-2010,27.1,84.0,46.6,2.0,3.0,96745
10-07-2010,28.3,79.0,0.0,2.5,3.0,96745
11-07-2010,28.6,78.0,0.0,3.0,3.0,96745
12-07-2010,29.0,76.0,3.0,3.5,2.0,96745
13-07-2010,28.6,78.0,1.2,3.5,3.0,96745
15-07-2010,28.6,74.0,1.6,2.7,3.0,96745
18-07-2010,27.4,84.0,73.0,2.0,2.0,96745
19-07-2010,27.0,88.0,13.2,0.2,3.0,96745
20-07-2010,28.2,76.0,3.4,6.3,2.0,96745
21-07-2010,29.1,79.0,0.0,4.0,3.0,96745
22-07-2010,28.9,75.0,0.0,7.0,2.0,96745
23-07-2010,29.0,71.0,0.0,8.0,3.0,96745
24-07-2010,29.1,66.0,0.0,8.5,3.0,96745
25-07-2010,29.2,67.0,1.6,1.7,2.0,96745
26-07-2010,29.0,76.0,2.5,7.0,3.0,96745
28-07-2010,27.5,80.0,0.7,1.5,2.0,96745
29-07-2010,28.6,78.0,0.0,5.0,3.0,96745
30-07-2010,29.2,74.0,0.0,8.0,3.0,96745
31-07-2010,29.2,72.0,0.0,8.0,3.0,96745
01-08-2010,29.0,72.0,0.0,8.0,2.0,96745
04-08-2010,29.2,72.0,6.1,2.5,2.0,96745
05-08-2010,28.7,79.0,12.9,2.5,3.0,96745
06-08-2010,28.2,82.0,23.5,1.5,2.0,96745
07-08-2010,26.6,84.0,3.5,7.0,3.0,96745
08-08-2010,28.5,76.0,0.0,4.2,2.0,96745
09-08-2010,28.5,75.0,0.0,4.7,3.0,96745
10-08-2010,29.2,72.0,0.0,8.0,2.0,96745
11-08-2010,29.5,74.0,0.0,8.0,3.0,96745
12-08-2010,29.0,76.0,0.0,3.0,3.0,96745
13-08-2010,29.4,74.0,0.3,6.0,3.0,96745
14-08-2010,29.2,74.0,0.0,7.5,3.0,96745
15-08-2010,29.3,76.0,4.0,4.3,3.0,96745
16-08-2010,28.3,81.0,55.5,4.4,3.0,96745
17-08-2010,28.0,81.0,0.0,8.0,3.0,96745
18-08-2010,27.2,81.0,4.0,3.2,3.0,96745
19-08-2010,28.7,71.0,0.0,6.3,3.0,96745
20-08-2010,29.3,73.0,17.8,7.5,3.0,96745
21-08-2010,28.5,75.0,13.0,2.0,2.0,96745
22-08-2010,27.5,80.0,0.0,5.0,3.0,96745
23-08-2010,29.4,73.0,0.0,5.0,3.0,96745
24-08-2010,27.9,83.0,10.0,2.3,3.0,96745
25-08-2010,29.1,75.0,0.0,6.0,2.0,96745
26-08-2010,29.6,73.0,0.0,8.0,2.0,96745
27-08-2010,28.1,78.0,0.0,4.0,3.0,96745
28-08-2010,28.2,76.0,0.0,6.0,3.0,96745
29-08-2010,29.7,71.0,0.0,5.5,3.0,96745
30-08-2010,29.9,70.0,0.0,9.3,3.0,96745
31-08-2010,29.5,71.0,0.0,8.0,3.0,96745
01-09-2010,28.9,74.0,0.0,6.5,3.0,96745
02-09-2010,29.3,73.0,22.7,8.0,2.0,96745
03-09-2010,28.1,80.0,35.2,4.5,3.0,96745
04-09-2010,29.1,75.0,0.0,8.0,2.0,96745
06-09-2010,25.7,90.0,57.9,0.0,2.0,96745
08-09-2010,26.7,86.0,20.9,0.5,3.0,96745
09-09-2010,26.5,83.0,25.3,5.2,2.0,96745
10-09-2010,27.7,78.0,0.0,6.3,2.0,96745
11-09-2010,27.9,78.0,1.0,6.3,2.0,96745
12-09-2010,29.3,72.0,10.4,6.0,3.0,96745
13-09-2010,27.3,81.0,0.4,7.9,2.0,96745
14-09-2010,27.6,78.0,3.8,8.0,3.0,96745
15-09-2010,26.8,84.0,3.8,0.2,3.0,96745
16-09-2010,28.0,71.0,0.2,4.0,3.0,96745
18-09-2010,28.2,76.0,0.0,4.1,3.0,96745
19-09-2010,29.3,76.0,0.0,4.0,3.0,96745
20-09-2010,29.6,75.0,0.0,6.4,3.0,96745
21-09-2010,27.6,82.0,30.0,2.5,2.0,96745
22-09-2010,26.4,88.0,0.3,0.7,2.0,96745
23-09-2010,25.7,85.0,37.2,2.5,3.0,96745
24-09-2010,27.9,80.0,0.0,3.0,3.0,96745
25-09-2010,28.1,79.0,2.8,2.0,3.0,96745
27-09-2010,27.5,82.0,4.2,2.5,2.0,96745
28-09-2010,28.8,75.0,0.0,5.5,3.0,96745
02-10-2010,28.1,78.0,0.5,3.5,3.0,96745
03-10-2010,25.8,90.0,47.8,0.0,3.0,96745
04-10-2010,27.3,83.0,0.3,2.3,3.0,96745
05-10-2010,27.4,84.0,0.5,0.0,2.0,96745
06-10-2010,26.4,90.0,66.0,1.5,2.0,96745
07-10-2010,27.4,82.0,0.0,5.0,3.0,96745
08-10-2010,27.9,80.0,4.5,7.2,3.0,96745
09-10-2010,27.2,82.0,9.5,2.0,2.0,96745
10-10-2010,28.4,71.0,0.0,8.3,3.0,96745
11-10-2010,28.5,64.0,0.0,8.0,3.0,96745
12-10-2010,29.0,68.0,4.7,9.0,3.0,96745
13-10-2010,27.8,78.0,6.2,2.0,3.0,96745
14-10-2010,26.8,86.0,55.4,3.5,3.0,96745
15-10-2010,28.8,76.0,0.0,6.0,3.0,96745
16-10-2010,29.2,68.0,0.0,4.0,3.0,96745
17-10-2010,28.4,74.0,9.0,5.5,4.0,96745
18-10-2010,28.1,76.0,0.0,1.2,4.0,96745
19-10-2010,28.6,74.0,0.0,4.8,3.0,96745
20-10-2010,27.9,82.0,5.6,1.0,4.0,96745
21-10-2010,27.5,78.0,8.0,3.4,2.0,96745
22-10-2010,28.8,86.0,49.8,8.0,3.0,96745
24-10-2010,27.6,79.0,0.0,2.0,3.0,96745
25-10-2010,28.2,77.0,93.0,4.3,3.0,96745
26-10-2010,26.0,88.0,19.5,2.0,2.0,96745
27-10-2010,28.5,75.0,0.0,3.0,2.0,96745
28-10-2010,27.5,80.0,0.0,0.4,3.0,96745
29-10-2010,28.2,78.0,0.6,1.0,2.0,96745
30-10-2010,28.0,82.0,0.0,1.3,2.0,96745
31-10-2010,28.8,69.0,0.0,4.0,3.0,96745
01-11-2010,29.9,62.0,0.0,3.5,3.0,96745
03-11-2010,28.9,77.0,0.8,4.3,2.0,96745
04-11-2010,28.1,77.0,5.8,0.3,3.0,96745
05-11-2010,28.8,74.0,0.0,0.3,3.0,96745
07-11-2010,28.4,75.0,0.0,0.3,3.0,96745
08-11-2010,28.6,69.0,0.0,0.5,4.0,96745
09-11-2010,28.9,71.0,24.1,5.3,3.0,96745
10-11-2010,28.4,78.0,0.0,2.5,2.0,96745
11-11-2010,28.5,77.0,3.5,2.0,2.0,96745
12-11-2010,28.3,78.0,10.5,5.5,3.0,96745
13-11-2010,27.0,82.0,1.4,0.5,3.0,96745
14-11-2010,28.3,78.0,0.0,2.0,2.0,96745
15-11-2010,29.1,76.0,0.0,5.0,2.0,96745
16-11-2010,26.2,86.0,31.4,0.0,2.0,96745
17-11-2010,27.9,81.0,0.0,1.2,3.0,96745
18-11-2010,29.2,74.0,0.0,5.5,3.0,96745
20-11-2010,29.4,73.0,0.0,5.8,2.0,96745
22-11-2010,29.3,74.0,0.5,4.5,2.0,96745
23-11-2010,27.8,83.0,7.0,0.0,3.0,96745
24-11-2010,28.9,78.0,9.2,4.0,2.0,96745
25-11-2010,27.9,80.0,1.0,6.0,3.0,96745
26-11-2010,27.2,85.0,39.9,2.5,4.0,96745
27-11-2010,26.9,85.0,5.1,1.0,3.0,96745
28-11-2010,27.9,80.0,0.0,4.5,3.0,96745
29-11-2010,28.8,75.0,2.6,8.0,3.0,96745
30-11-2010,28.5,76.0,0.0,4.5,3.0,96745
02-12-2010,28.1,76.0,52.2,0.0,3.0,96745
03-12-2010,27.2,83.0,2.0,2.0,3.0,96745
04-12-2010,27.8,78.0,0.6,1.7,3.0,96745
05-12-2010,27.3,79.0,3.0,2.0,3.0,96745
06-12-2010,27.8,79.0,6.4,2.3,3.0,96745
07-12-2010,27.1,80.0,0.0,0.0,3.0,96745
08-12-2010,28.1,72.0,1.3,3.5,4.0,96745
09-12-2010,28.4,70.0,1.3,0.3,3.0,96745
10-12-2010,27.7,74.0,1.6,0.7,4.0,96745
11-12-2010,26.0,83.0,5.5,0.0,3.0,96745
12-12-2010,27.3,78.0,2.4,3.3,3.0,96745
13-12-2010,28.8,73.0,0.0,1.9,3.0,96745
14-12-2010,27.6,73.0,6.8,0.0,2.0,96745
16-12-2010,27.7,74.0,0.0,3.4,4.0,96745
17-12-2010,27.3,80.0,10.0,1.3,3.0,96745
18-12-2010,28.0,72.0,1.6,1.5,4.0,96745
19-12-2010,27.7,74.0,7.9,3.5,3.0,96745
20-12-2010,28.0,75.0,0.0,0.5,3.0,96745
21-12-2010,27.7,72.0,1.5,1.2,3.0,96745
22-12-2010,27.9,74.0,0.0,1.0,3.0,96745
23-12-2010,27.3,78.0,1.4,0.0,3.0,96745
24-12-2010,28.1,76.0,0.0,8.5,3.0,96745
25-12-2010,28.4,74.0,0.0,2.3,3.0,96745
26-12-2010,27.2,76.0,2.9,2.0,3.0,96745
27-12-2010,27.5,80.0,3.6,1.0,3.0,96745
28-12-2010,27.8,76.0,11.8,4.7,3.0,96745
29-12-2010,27.6,75.0,0.2,0.0,3.0,96745
30-12-2010,27.6,71.0,0.0,4.7,4.0,96745
31-12-2010,28.9,72.0,0.0,2.1,3.0,96745
01-01-2011,28.8,72.0,0.0,0.0,3.0,96745
02-01-2011,27.7,71.0,6.7,1.5,3.0,96745
03-01-2011,27.2,77.0,2.5,0.1,3.0,96745
04-01-2011,27.9,75.0,1.2,3.0,3.0,96745
05-01-2011,27.2,86.0,37.0,0.0,3.0,96745
06-01-2011,27.8,78.0,3.4,0.6,3.0,96745
07-01-2011,26.8,81.0,1.0,0.0,3.0,96745
08-01-2011,26.4,84.0,7.9,0.0,3.0,96745
09-01-2011,27.1,83.0,15.0,0.0,3.0,96745
10-01-2011,27.1,77.0,7.4,1.5,4.0,96745
11-01-2011,27.9,79.0,4.0,0.0,3.0,96745
12-01-2011,27.5,74.0,0.6,0.0,3.0,96745
13-01-2011,27.9,79.0,0.0,2.5,4.0,96745
15-01-2011,27.0,80.0,7.6,1.5,3.0,96745
16-01-2011,26.2,80.0,3.1,0.0,3.0,96745
17-01-2011,27.7,80.0,3.8,0.0,4.0,96745
18-01-2011,26.6,81.0,6.9,0.0,3.0,96745
19-01-2011,26.4,86.0,0.2,0.0,3.0,96745
20-01-2011,26.3,82.0,1.5,0.0,4.0,96745
21-01-2011,25.9,90.0,16.8,0.0,3.0,96745
22-01-2011,26.7,86.0,13.6,0.0,2.0,96745
24-01-2011,27.3,81.0,0.0,0.0,3.0,96745
25-01-2011,27.8,75.0,0.0,0.0,3.0,96745
26-01-2011,28.1,78.0,0.0,5.3,3.0,96745
28-01-2011,27.5,78.0,3.1,5.3,3.0,96745
29-01-2011,27.5,81.0,2.3,2.9,3.0,96745
30-01-2011,27.2,79.0,0.0,2.5,4.0,96745
01-02-2011,27.6,76.0,1.2,0.0,3.0,96745
02-02-2011,27.8,78.0,3.8,0.2,3.0,96745
03-02-2011,27.2,82.0,3.0,0.3,2.0,96745
04-02-2011,26.2,85.0,11.6,0.0,3.0,96745
05-02-2011,26.8,80.0,12.8,0.0,3.0,96745
06-02-2011,26.4,85.0,4.8,0.0,3.0,96745
07-02-2011,26.9,82.0,0.0,0.4,3.0,96745
08-02-2011,27.2,80.0,4.2,0.0,2.0,96745
09-02-2011,28.5,75.0,0.0,6.0,3.0,96745
10-02-2011,28.0,66.0,0.0,4.0,3.0,96745
11-02-2011,29.0,76.0,2.4,5.3,3.0,96745
12-02-2011,28.3,78.0,0.0,0.3,3.0,96745
13-02-2011,28.6,77.0,3.5,3.0,2.0,96745
14-02-2011,26.1,90.0,119.2,0.0,2.0,96745
15-02-2011,26.1,85.0,0.0,1.2,3.0,96745
16-02-2011,27.8,82.0,9.7,5.5,3.0,96745
